city,listing_id,bathrooms,price_per_sqft,build_year,url,price,bedrooms,state,longitude,zip_code,partial_bathrooms,street,address,latitude,house_type,state_code,sqft,neighborhood
New York,3236220918,1,0,1900,https://www.trulia.com/property/3236220918-133-E-15th-St-1C-New-York-NY-10003,779000,1,New York,-73.98751,10003,,E 15th St,"133 East 15th Street #1C, New York, NY",40.734577,Coop,NY,,Gramercy Park
New York,3236398475,1,0,1963,https://www.trulia.com/property/3236398475-520-E-72nd-St-6T-New-York-NY-10021,620000,1,New York,-73.95283,10021,,E 72nd St,"520 East 72nd Street #6T, New York, NY",40.765976,Coop,NY,,Upper East Side
New York,3236303691,1,0,1941,https://www.trulia.com/property/3236303691-515-E-89th-St-4B-New-York-NY-10128,850000,1,New York,-73.9448,10128,,E 89th St,"515 East 89th Street #4B, New York, NY",40.77771,Coop,NY,,Upper East Side
New York,3236165144,1,0,1958,https://www.trulia.com/property/3236165144-435-E-85th-St-2M-New-York-NY-10028,420000,,New York,-73.948135,10028,,E 85th St,"435 East 85th Street #2M, New York, NY",40.77571,Coop,NY,,Upper East Side
New York,3236377694,1,0,1929,https://www.trulia.com/property/3236377694-88-Greenwich-St-1908-New-York-NY-10006,1050000,1,New York,-74.014084,10006,0,Greenwich St,"88 Greenwich Street #1908, New York, NY",40.70788,Condo,NY,,Financial District
New York,3236215689,0,0,1956,https://www.trulia.com/property/3236215689-415-E-52nd-St-9GC-New-York-NY-10022,1375000,,New York,-73.96427,10022,,E 52nd St,"415 East 52nd Street #9GC, New York, NY",40.755123,Coop,NY,,Midtown East
New York,3236129311,1,0,,https://www.trulia.com/property/3236129311-225-Central-Park-W-1016-New-York-NY-10024,429000,,New York,-73.97141,10024,,Central Park W,"225 Central Park West #1016, New York, NY",40.783096,Apartment,NY,,Upper West Side
New York,3236096895,2,0,1962,https://www.trulia.com/property/3236096895-15-W-72nd-St-18B-New-York-NY-10023,2395000,2,New York,-73.976845,10023,0,W 72nd St,"15 West 72nd Street #18B, New York, NY",40.777077,Coop,NY,,Upper West Side
New York,3236041476,1,0,1960,https://www.trulia.com/property/3236041476-345-E-56th-St-10-D-New-York-NY-10022,859000,2,New York,-73.96364,10022,0,E 56th St,"345 East 56th Street #10 D, New York, NY",40.758007,Coop,NY,,Midtown East
New York,3235783695,1,0,2016,https://www.trulia.com/property/3235783695-399-E-8th-St-3B-New-York-NY-10009,695000,1,New York,-73.97743,10009,0,E 8th St,"399 East 8th Street #3B, New York, NY",40.724438,Condo,NY,,East Village
New York,3236041558,1,0,1924,https://www.trulia.com/property/3236041558-41-5th-Ave-5D-New-York-NY-10003,1190000,1,New York,-73.994774,10003,0,5th Ave,"41 5th Avenue #5D, New York, NY",40.733746,Coop,NY,,Greenwich Village
New York,3235643667,1,0,1927,https://www.trulia.com/property/3235643667-111-E-56th-St-1008-New-York-NY-10022,975000,1,New York,-73.970604,10022,0,E 56th St,"111 East 56th Street #1008, New York, NY",40.760826,Coop,NY,,Midtown Center
New York,3235737056,1,0,1940,https://www.trulia.com/property/3235737056-325-E-80th-St-6B-New-York-NY-10021,619000,1,New York,-73.9531,10021,0,E 80th St,"325 East 80th Street #6B, New York, NY",40.7736,Coop,NY,,Upper East Side
New York,3235782599,1,0,2016,https://www.trulia.com/property/3235782599-399-E-8th-St-7B-New-York-NY-10009,795000,1,New York,-73.97743,10009,0,E 8th St,"399 East 8th Street #7B, New York, NY",40.724438,Condo,NY,,East Village
New York,3235451191,1,0,1966,https://www.trulia.com/property/3235451191-201-E-28th-St-14A-New-York-NY-10016,935000,2,New York,-73.980576,10016,,E 28th St,"201 East 28th Street #14A, New York, NY",40.742004,Coop,NY,,Kips Bay
New York,3235597232,2,0,1949,https://www.trulia.com/property/3235597232-65-E-76th-St-4D-New-York-NY-10021,1745000,2,New York,-73.96235,10021,,E 76th St,"65 East 76th Street #4D, New York, NY",40.774113,Coop,NY,,Upper East Side
New York,3235641546,1,0,1951,https://www.trulia.com/property/3235641546-55-E-End-Ave-16J-New-York-NY-10028,725000,1,New York,-73.94635,10028,0,E End Ave,"55 East End Avenue #16J, New York, NY",40.771973,Coop,NY,,Upper East Side
New York,3235450982,1,0,1929,https://www.trulia.com/property/3235450982-321-E-54th-St-10E-New-York-NY-10022,369000,,New York,-73.96565,10022,,E 54th St,"321 East 54th Street #10E, New York, NY",40.757187,Coop,NY,,Midtown East
New York,3235446297,1,0,2007,https://www.trulia.com/property/3235446297-100-Riverside-Blvd-31-C-New-York-NY-10069,1770000,1,New York,-73.98948,10069,,Riverside Blvd,"100 Riverside Boulevard #31-C, New York, NY",40.775703,Condo,NY,,Upper West Side
New York,3234204780,1,0,,https://www.trulia.com/property/3234204780-135-W-58th-St-7B-New-York-NY-10019,749000,1,New York,-73.9778,10019,,W 58th St,"135 West 58th Street #7B, New York, NY",40.76571,Coop,NY,,Clinton
New York,3234204141,1,0,1961,https://www.trulia.com/property/3234204141-205-W-End-Ave-15B-New-York-NY-10023,869000,1,New York,-73.98656,10023,0,W End Ave,"205 West End Avenue #15B, New York, NY",40.778458,Coop,NY,,Upper West Side
New York,3235449656,1,0,1965,https://www.trulia.com/property/3235449656-333-E-66th-St-10F-New-York-NY-10065,545000,,New York,-73.95931,10065,,E 66th St,"333 East 66th Street #10F, New York, NY",40.76446,Coop,NY,,Upper East Side
New York,3235409644,2,0,,https://www.trulia.com/property/3235409644-52-54-E-78th-St-New-York-NY-10075,1695000,2,New York,-73.96259,10075,,54 E 78th St,"52 54 E 78th Street, New York, NY",40.77564,Condo,NY,,Upper East Side
New York,3234096365,1,0,1942,https://www.trulia.com/property/3234096365-305-W-52nd-St-2G-New-York-NY-10019,550000,,New York,-73.98545,10019,,W 52nd St,"305 West 52nd Street #2G, New York, NY",40.7639,Condo,NY,,Clinton
New York,3233619304,3,0,1963,https://www.trulia.com/property/3233619304-201-E-62nd-St-14D-New-York-NY-10065,2285000,3,New York,-73.96474,10065,1,E 62nd St,"201 East 62nd Street #14D, New York, NY",40.763477,Coop,NY,,Upper East Side
New York,3234040379,1,0,1930,https://www.trulia.com/property/3234040379-457-W-57th-St-710-New-York-NY-10019,339000,,New York,-73.987526,10019,0,W 57th St,"457 West 57th Street #710, New York, NY",40.768982,Coop,NY,,Clinton
New York,3233465140,2,0,1959,https://www.trulia.com/property/3233465140-25-Sutton-Pl-S-20M-New-York-NY-10022,1950000,2,New York,-73.960884,10022,0,Sutton Pl S,"25 Sutton Place South #20M, New York, NY",40.756153,Coop,NY,,Sutton Place
New York,3233413006,1,0,,https://www.trulia.com/property/3233413006-310-E-46th-St-15F-New-York-NY-10017,675000,,New York,-73.9702,10017,,E 46th St,"310 East 46th Street #15F, New York, NY",40.752163,Unspecified,NY,,Midtown East
New York,3233480425,2,0,1895,https://www.trulia.com/property/3233480425-575-Avenue-Of-The-Americas-4A-New-York-NY-10011,2100000,2,New York,-73.996056,10011,,Avenue Of The Americas,"575 Avenue Of The Americas #4A, New York, NY",40.738926,Coop,NY,,Chelsea
New York,3233158163,1,0,1956,https://www.trulia.com/property/3233158163-45-W-10th-St-5E-New-York-NY-10011,850000,1,New York,-73.997635,10011,0,W 10th St,"45 West 10th Street #5E, New York, NY",40.73458,Coop,NY,,Greenwich Village
New York,3233395444,2,0,1890,https://www.trulia.com/property/3233395444-138-Grand-St-3WF-New-York-NY-10013,3495000,2,New York,-73.99926,10013,1,Grand St,"138 Grand Street #3WF, New York, NY",40.720303,Coop,NY,,Chinatown
New York,3233183780,1,0,,https://www.trulia.com/property/3233183780-342-E-77th-St-New-York-NY-10075,1250000,,New York,-73.95507,10075,0,E 77th St,"342 East 77th Street, New York, NY",40.77147,Coop,NY,,Upper East Side
New York,3232684494,2,0,1932,https://www.trulia.com/property/3232684494-220-E-73rd-St-12B-New-York-NY-10021,1295000,2,New York,-73.95903,10021,0,E 73rd St,"220 East 73rd Street #12B, New York, NY",40.769726,Coop,NY,,Upper East Side
New York,3232795657,1,0,,https://www.trulia.com/property/3232795657-424-E-57th-St-5D-New-York-NY-10022,775000,1,New York,-73.96219,10022,0,E 57th St,"424 East 57th Street #5D, New York, NY",40.75768,Coop,NY,,Sutton Place
New York,3238716403,3,2591.4634,2014,https://www.trulia.com/property/3238716403-252-E-57th-St-52A-New-York-NY-10022,6800000,3,New York,-73.96587,10022,,E 57th St,"252 East 57th Street #52A, New York, NY",40.759083,Condo,NY,2624,Midtown East
New York,3238638322,1,2727.2727,,https://www.trulia.com/property/3238638322-100-E-53rd-St-24B-New-York-NY-10022,3750000,1,New York,-73.97254,10022,,E 53rd St,"100 East 53rd Street #24B, New York, NY",40.758873,Condo,NY,1375,Midtown Center
New York,3232039845,4,1750,1901,https://www.trulia.com/property/3232039845-524-E-89th-St-New-York-NY-10128,5250000,4,New York,-73.944756,10128,0,E 89th St,"524 East 89th Street, New York, NY",40.777184,Townhome,NY,3000,Upper East Side
New York,3231796343,2,4714.016,,https://www.trulia.com/property/3231796343-1-Central-Park-W-28-C-New-York-NY-10023,7500000,2,New York,-73.98162,10023,1,Central Park W,"1 Central Park West #28-C, New York, NY",40.769108,Condo,NY,1591,Upper West Side
New York,3234180579,2,2824.3242,2012,https://www.trulia.com/property/3234180579-460-W-42nd-St-58B-New-York-NY-10036,4180000,2,New York,-73.994736,10036,1,W 42nd St,"460 West 42nd Street #58B, New York, NY",40.759163,Condo,NY,1480,Hell's Kitchen
New York,3229496282,3,4930.07,2015,https://www.trulia.com/property/3229496282-432-Park-Ave-43C-New-York-NY-10022,17625000,3,New York,-73.97131,10022,,Park Ave,"432 Park Avenue #43C, New York, NY",40.761124,Condo,NY,3575,Midtown Center
New York,3225030428,2,2114.6953,2015,https://www.trulia.com/property/3225030428-5-Beekman-St-31A-New-York-NY-10038,2950000,2,New York,-74.00679,10038,,Beekman St,"5 Beekman Street #31A, New York, NY",40.71131,Condo,NY,1395,Financial District
New York,3234180514,1,2558.3865,2012,https://www.trulia.com/property/3234180514-460-W-42nd-St-58N-New-York-NY-10036,2410000,1,New York,-73.994736,10036,1,W 42nd St,"460 West 42nd Street #58N, New York, NY",40.759163,Condo,NY,942,Hell's Kitchen
New York,3217756188,4,3318.7654,,https://www.trulia.com/property/3217756188-275-W-10th-St-10B-New-York-NY-10014,12150000,4,New York,-73.982796,10014,,W 10th St,"275 West 10th Street #10B, New York, NY",40.72832,Condo,NY,3661,East Village
New York,3221669737,2,2407.0317,2016,https://www.trulia.com/property/3221669737-172-Madison-Ave-17A-New-York-NY-10016,3560000,2,New York,-73.983574,10016,1,Madison Ave,"172 Madison Avenue #17A, New York, NY",40.74718,Condo,NY,1479,Midtown South Central
New York,3207735961,3,2474.1824,1929,https://www.trulia.com/property/3207735961-360-Central-Park-W-9B-New-York-NY-10025,5750000,3,New York,-73.9652,10025,1,Central Park W,"360 Central Park West #9B, New York, NY",40.7916,Condo,NY,2324,Upper West Side
New York,3228084005,1,2916.6667,2014,https://www.trulia.com/property/3228084005-20-W-53rd-St-21B-New-York-NY-10019,3500000,1,New York,-73.97736,10019,,W 53rd St,"20 West 53rd Street #21B, New York, NY",40.760807,Condo,NY,1200,Midtown Center
New York,3207640839,2,1869.4747,1929,https://www.trulia.com/property/3207640839-360-Central-Park-W-11E-New-York-NY-10025,3595000,3,New York,-73.9652,10025,1,Central Park W,"360 Central Park West #11E, New York, NY",40.7916,Condo,NY,1923,Upper West Side
New York,3215940304,2,2675.41,1929,https://www.trulia.com/property/3215940304-360-Central-Park-W-New-York-NY-10025,4080000,2,New York,-73.9652,10025,0,Central Park W,"360 Central Park West, New York, NY",40.7916,Condo,NY,1525,Upper West Side
New York,3216120128,2,1683.6735,,https://www.trulia.com/property/3216120128-330-E-38th-St-38-D-New-York-NY-10016,2310000,2,New York,-73.97291,10016,,E 38th St,"330 East 38th Street #38-D, New York, NY",40.74667,Condo,NY,1372,Murray Hill
New York,3201558740,2,2357.8293,2016,https://www.trulia.com/property/3201558740-959-1st-Ave-26L-New-York-NY-10022,3399990,2,New York,-73.965256,10022,0,1st Ave,"959 1st Avenue #26L, New York, NY",40.755665,Condo,NY,1442,Midtown East
New York,3205296281,3,2000,1927,https://www.trulia.com/property/3205296281-88-Lexington-Ave-706-New-York-NY-10016,4620000,3,New York,-73.98352,10016,,Lexington Ave,"88 Lexington Avenue #706, New York, NY",40.74172,Condo,NY,2310,Kips Bay
New York,3205046846,4,3521.2944,,https://www.trulia.com/property/3205046846-152-Elizabeth-St-4-New-York-NY-10012,14800000,4,New York,-73.99479,10012,,Elizabeth St,"152 Elizabeth Street #4, New York, NY",40.72039,Condo,NY,4203,NoLita
New York,3225020602,3,3671.875,1940,https://www.trulia.com/property/3225020602-150-Central-Park-S-2601-New-York-NY-10019,11750000,3,New York,-73.977936,10019,,Central Park S,"150 Central Park South #2601, New York, NY",40.766056,Coop,NY,3200,Clinton
New York,3205295209,3,2206.4468,1927,https://www.trulia.com/property/3205295209-88-Lexington-Ave-805-New-York-NY-10016,5750000,4,New York,-73.98352,10016,,Lexington Ave,"88 Lexington Avenue #805, New York, NY",40.74172,Condo,NY,2606,Kips Bay
New York,3205296304,2,2000,1927,https://www.trulia.com/property/3205296304-88-Lexington-Ave-405-New-York-NY-10016,4274000,3,New York,-73.98352,10016,,Lexington Ave,"88 Lexington Avenue #405, New York, NY",40.74172,Condo,NY,2137,Kips Bay
New York,3204835860,2,1555.8195,1931,https://www.trulia.com/property/3204835860-101-Wall-St-12C-New-York-NY-10005,1965000,2,New York,-74.00693,10005,,Wall St,"101 Wall Street #12C, New York, NY",40.70463,Condo,NY,1263,Financial District
New York,3204834992,2,1739.5907,1931,https://www.trulia.com/property/3204834992-101-Wall-St-12B-New-York-NY-10005,2465000,2,New York,-74.00693,10005,,Wall St,"101 Wall Street #12B, New York, NY",40.70463,Condo,NY,1417,Financial District
New York,3204820803,2,1775.7937,1931,https://www.trulia.com/property/3204820803-101-Wall-St-7B-New-York-NY-10005,2685000,2,New York,-74.00693,10005,,Wall St,"101 Wall Street #7B, New York, NY",40.70463,Condo,NY,1512,Financial District
New York,3204560834,2,2683.4104,2016,https://www.trulia.com/property/3204560834-50-West-St-45B-New-York-NY-10006,4060000,2,New York,-74.014915,10006,1,West St,"50 West Street #45B, New York, NY",40.708714,Condo,NY,1513,Financial District
New York,3204354477,2,2068.5054,1982,https://www.trulia.com/property/3204354477-15-W-53rd-St-26A-New-York-NY-10019,4650000,2,New York,-73.97749,10019,1,W 53rd St,"15 West 53rd Street #26A, New York, NY",40.761375,Condo,NY,2248,Midtown Center
New York,3204655274,2,4027.3704,2010,https://www.trulia.com/property/3204655274-123-Washington-St-PH56D-New-York-NY-10006,4120000,2,New York,-74.01371,10006,,Washington St,"123 Washington Street #PH56D, New York, NY",40.70916,Condo,NY,1023,Financial District
New York,3204333980,3,4054.9712,,https://www.trulia.com/property/3204333980-33-W-56th-St-New-York-NY-10019,11950000,3,New York,-73.97614,10019,,W 56th St,"33 West 56th Street, New York, NY",40.763245,Condo,NY,2947,Midtown Center
New York,3204332555,2,3165.3748,,https://www.trulia.com/property/3204332555-33-W-56th-St-New-York-NY-10019,4900000,2,New York,-73.97614,10019,,W 56th St,"33 West 56th Street, New York, NY",40.763245,Condo,NY,1548,Midtown Center
New York,3216120695,2,2504.1807,1978,https://www.trulia.com/property/3216120695-322-W-57th-St-39K1-New-York-NY-10019,2995000,2,New York,-73.96438,10019,0,W 57th St,"322 West 57th Street #39K1, New York, NY",40.758766,Condo,NY,1196,Midtown East
New York,3203151138,3,2428.6304,1901,https://www.trulia.com/property/3203151138-235-W-75th-St-505-New-York-NY-10023,5887000,4,New York,-73.98188,10023,,W 75th St,"235 West 75th Street #505, New York, NY",40.781425,Condo,NY,2424,Upper West Side
New York,3202896929,4,2195.3406,2015,https://www.trulia.com/property/3202896929-50-Riverside-Blvd-26B-New-York-NY-10069,7350000,4,New York,-73.990845,10069,,Riverside Blvd,"50 Riverside Boulevard #26B, New York, NY",40.77476,Condo,NY,3348,Upper West Side
New York,3204201172,4,2828.9253,1930,https://www.trulia.com/property/3204201172-100-Barclay-St-29A-New-York-NY-10007,8450000,3,New York,-74.01257,10007,,Barclay St,"100 Barclay Street #29A, New York, NY",40.713894,Condo,NY,2987,Tribeca
New York,3202452285,4,4785.6567,2015,https://www.trulia.com/property/3202452285-56-Leonard-St-52B-New-York-NY-10013,17750000,4,New York,-74.00624,10013,,Leonard St,"56 Leonard Street #52B, New York, NY",40.71765,Condo,NY,3709,Tribeca
New York,3203996968,2,1322.0472,1983,https://www.trulia.com/property/3203996968-303-E-43rd-St-25A-New-York-NY-10017,1679000,2,New York,-73.97125,10017,0,E 43rd St,"303 East 43rd Street #25A, New York, NY",40.75056,Condo,NY,1270,Midtown East
New York,3202291486,6,4115.052,2015,https://www.trulia.com/property/3202291486-50-United-Nations-Plz-PH37-New-York-NY-10017,24250000,5,New York,-73.9685,10017,1,United Nations Plz,"50 United Nations Plaza #PH37, New York, NY",40.7507,Condo,NY,5893,Midtown East
New York,3202712742,4,2791.3076,2016,https://www.trulia.com/property/3202712742-50-West-St-48C-New-York-NY-10006,7450000,4,New York,-74.014915,10006,0,West St,"50 West Street #48C, New York, NY",40.708714,Condo,NY,2669,Financial District
New York,3202251584,4,3148.7678,,https://www.trulia.com/property/3202251584-210-W-77th-St-16-New-York-NY-10024,10350000,5,New York,-73.95769,10024,,W 77th St,"210 West 77th Street #16, New York, NY",40.772476,Condo,NY,3287,Upper East Side
New York,3201787778,3,2893.4011,2016,https://www.trulia.com/property/3201787778-45-E-22nd-St-21A-New-York-NY-10010,6270000,3,New York,-73.98818,10010,,E 22nd St,"45 East 22nd Street #21A, New York, NY",40.740242,Condo,NY,2167,Flatiron District
New York,3202021067,2,2603.926,2014,https://www.trulia.com/property/3202021067-252-E-57th-St-49D-New-York-NY-10022,4510000,2,New York,-73.96587,10022,,E 57th St,"252 East 57th Street #49D, New York, NY",40.759083,Condo,NY,1732,Midtown East
New York,3201633219,2,1933.8372,2016,https://www.trulia.com/property/3201633219-959-1st-Ave-8J-New-York-NY-10022,3799990,3,New York,-73.965256,10022,1,1st Ave,"959 1st Avenue #8J, New York, NY",40.755665,Condo,NY,1965,Midtown East
New York,3202018660,3,2588.2659,2014,https://www.trulia.com/property/3202018660-252-E-57th-St-41D-New-York-NY-10022,4985000,3,New York,-73.96587,10022,,E 57th St,"252 East 57th Street #41D, New York, NY",40.759083,Condo,NY,1926,Midtown East
New York,3201632427,2,1662.6173,2016,https://www.trulia.com/property/3201632427-959-1st-Ave-6T-New-York-NY-10022,4109990,3,New York,-73.965256,10022,1,1st Ave,"959 1st Avenue #6T, New York, NY",40.755665,Condo,NY,2472,Midtown East
New York,3202021136,3,2819.9268,2014,https://www.trulia.com/property/3202021136-252-E-57th-St-49A-New-York-NY-10022,6170000,3,New York,-73.96587,10022,,E 57th St,"252 East 57th Street #49A, New York, NY",40.759083,Condo,NY,2188,Midtown East
New York,3201630858,3,2530.116,2016,https://www.trulia.com/property/3201630858-959-1st-Ave-26M-New-York-NY-10022,5459990,4,New York,-73.965256,10022,1,1st Ave,"959 1st Avenue #26M, New York, NY",40.755665,Condo,NY,2158,Midtown East
New York,3201785998,2,3347.9138,2016,https://www.trulia.com/property/3201785998-45-E-22nd-St-27B-New-York-NY-10010,4975000,2,New York,-73.98818,10010,,E 22nd St,"45 East 22nd Street #27B, New York, NY",40.740242,Condo,NY,1486,Flatiron District
New York,3201631387,3,2839.5022,2016,https://www.trulia.com/property/3201631387-959-1st-Ave-PH3-New-York-NY-10022,7359990,3,New York,-73.965256,10022,1,1st Ave,"959 1st Avenue #PH3, New York, NY",40.755665,Condo,NY,2592,Midtown East
New York,3206954418,3,2474.1824,1929,https://www.trulia.com/property/3206954418-360-Central-Park-West-9b-9B-New-York-NY-10025,5750000,3,New York,-73.96371,10025,,Central Park West 9b,"360 Central Park West 9b #9B, New York, NY",40.79682,Condo,NY,2324,
New York,3206954118,2,2303.4878,1929,https://www.trulia.com/property/3206954118-360-Central-Park-West-10a-10A-New-York-NY-10025,4425000,3,New York,-73.96371,10025,,Central Park West 10a,"360 Central Park West 10a #10A, New York, NY",40.79682,Condo,NY,1921,
New York,3207497318,2,1542.4374,,https://www.trulia.com/property/3207497318-15-Broad-St-3500-New-York-NY-10005,2835000,2,New York,-74.01059,10005,1,Broad St,"15 Broad Street #3500, New York, NY",40.70653,Condo,NY,1838,Financial District
New York,3206936582,2,1869.4747,1929,https://www.trulia.com/property/3206936582-360-Central-Park-West-11e-11E-New-York-NY-10025,3595000,3,New York,-73.96371,10025,,Central Park West 11e,"360 Central Park West 11e #11E, New York, NY",40.79682,Condo,NY,1923,
New York,3206776885,3,2103.4312,2017,https://www.trulia.com/property/3206776885-1-W-End-Ave-26C-New-York-NY-10023,4230000,3,New York,-73.9909,10023,,W End Ave,"1 West End Avenue #26C, New York, NY",40.772198,Condo,NY,2011,Upper West Side
New York,3206879624,4,2804.878,1930,https://www.trulia.com/property/3206879624-100-Barclay-St-29B-New-York-NY-10007,8050000,3,New York,-74.01257,10007,,Barclay St,"100 Barclay Street #29B, New York, NY",40.713894,Condo,NY,2870,Tribeca
New York,3206773111,4,2604.7166,2017,https://www.trulia.com/property/3206773111-1-W-End-Ave-32B-New-York-NY-10023,7400000,4,New York,-73.9909,10023,,W End Ave,"1 West End Avenue #32B, New York, NY",40.772198,Condo,NY,2841,Upper West Side
New York,3206771668,3,2572.383,2017,https://www.trulia.com/property/3206771668-1-W-End-Ave-33C-New-York-NY-10023,5775000,3,New York,-73.9909,10023,,W End Ave,"1 West End Avenue #33C, New York, NY",40.772198,Condo,NY,2245,Upper West Side
New York,3206772589,3,1907.6006,2017,https://www.trulia.com/property/3206772589-1-W-End-Ave-14D-New-York-NY-10023,3840000,3,New York,-73.9909,10023,,W End Ave,"1 West End Avenue #14D, New York, NY",40.772198,Condo,NY,2013,Upper West Side
New York,3206771029,3,1955.3264,2017,https://www.trulia.com/property/3206771029-1-W-End-Ave-24A-New-York-NY-10023,5690000,3,New York,-73.9909,10023,,W End Ave,"1 West End Avenue #24A, New York, NY",40.772198,Condo,NY,2910,Upper West Side
New York,3207569136,2,1753.8462,2008,https://www.trulia.com/property/3207569136-15-William-St-30E-New-York-NY-10005,2280000,2,New York,-74.01035,10005,,William St,"15 William Street #30E, New York, NY",40.705368,Condo,NY,1300,Financial District
New York,3206769843,4,2458.7458,2017,https://www.trulia.com/property/3206769843-1-W-End-Ave-33A-New-York-NY-10023,7450000,4,New York,-73.9909,10023,,W End Ave,"1 West End Avenue #33A, New York, NY",40.772198,Condo,NY,3030,Upper West Side
New York,3206693737,2,1999.328,2016,https://www.trulia.com/property/3206693737-172-Madison-Ave-7B-New-York-NY-10016,2975000,2,New York,-73.983574,10016,1,Madison Ave,"172 Madison Avenue #7B, New York, NY",40.74718,Condo,NY,1488,Midtown South Central
New York,3206021860,3,2978.1602,1882,https://www.trulia.com/property/3206021860-443-Greenwich-St-3G-New-York-NY-10013,9000000,3,New York,-74.009125,10013,1,Greenwich St,"443 Greenwich Street #3G, New York, NY",40.72306,Condo,NY,3022,Tribeca
New York,3206021575,4,2172.1143,1951,https://www.trulia.com/property/3206021575-200-E-66th-St-PHC2004-New-York-NY-10065,5250000,3,New York,-73.96253,10065,0,E 66th St,"200 East 66th Street #PHC2004, New York, NY",40.765106,Condo,NY,2417,Upper East Side
New York,3206740423,3,1490.8478,1986,https://www.trulia.com/property/3206740423-159-E-30th-St-10AB-New-York-NY-10016,3095000,3,New York,-73.9801,10016,,E 30th St,"159 East 30th Street #10AB, New York, NY",40.74345,Condo,NY,2076,Kips Bay
New York,3206019403,2,2057.7935,2016,https://www.trulia.com/property/3206019403-50-Clinton-St-5C-New-York-NY-10002,2350000,2,New York,-73.98456,10002,,Clinton St,"50 Clinton Street #5C, New York, NY",40.71969,Condo,NY,1142,Lower East Side
New York,3206351928,2,3497.5,,https://www.trulia.com/property/3206351928-1-W-72nd-St-78-New-York-NY-10023,6995000,2,New York,-73.97602,10023,,W 72nd St,"1 West 72nd Street #78, New York, NY",40.776405,Apartment,NY,2000,Upper West Side
New York,3206014055,4,2837.189,1882,https://www.trulia.com/property/3206014055-443-Greenwich-St-2D-New-York-NY-10013,13000000,3,New York,-74.009125,10013,0,Greenwich St,"443 Greenwich Street #2D, New York, NY",40.72306,Condo,NY,4582,Tribeca
New York,3205993128,3,2225.1172,2015,https://www.trulia.com/property/3205993128-50-Riverside-Blvd-16N-New-York-NY-10069,4270000,3,New York,-73.990845,10069,,Riverside Blvd,"50 Riverside Boulevard #16N, New York, NY",40.77476,Condo,NY,1919,Upper West Side
New York,3206018725,3,2662.3376,1882,https://www.trulia.com/property/3206018725-443-Greenwich-St-1B-New-York-NY-10013,8200000,3,New York,-74.009125,10013,1,Greenwich St,"443 Greenwich Street #1B, New York, NY",40.72306,Condo,NY,3080,Tribeca
New York,3206519885,2,2248.1406,2016,https://www.trulia.com/property/3206519885-172-Madison-Ave-7A-New-York-NY-10016,3325000,2,New York,-73.983574,10016,1,Madison Ave,"172 Madison Avenue #7A, New York, NY",40.74718,Condo,NY,1479,Midtown South Central
New York,3205752323,4,2150.1235,1957,https://www.trulia.com/property/3205752323-90-Lexington-Ave-4C-New-York-NY-10016,4354000,3,New York,-73.98332,10016,,Lexington Ave,"90 Lexington Avenue #4C, New York, NY",40.741955,Condo,NY,2025,Kips Bay
New York,3205872083,3,2676.6985,2014,https://www.trulia.com/property/3205872083-252-E-57th-St-44C-New-York-NY-10022,5870000,3,New York,-73.96587,10022,,E 57th St,"252 East 57th Street #44C, New York, NY",40.759083,Condo,NY,2193,Midtown East
New York,3205872115,3,3122.951,2014,https://www.trulia.com/property/3205872115-252-E-57th-St-52C-New-York-NY-10022,9525000,3,New York,-73.96587,10022,,E 57th St,"252 East 57th Street #52C, New York, NY",40.759083,Condo,NY,3050,Midtown East
New York,3205872168,3,2586.9226,2014,https://www.trulia.com/property/3205872168-252-E-57th-St-40D-New-York-NY-10022,4985000,3,New York,-73.96587,10022,,E 57th St,"252 East 57th Street #40D, New York, NY",40.759083,Condo,NY,1927,Midtown East
New York,3205661555,2,4018.4563,1907,https://www.trulia.com/property/3205661555-1-Central-Park-S-510-New-York-NY-10019,4790000,2,New York,-73.98162,10019,,Central Park S,"1 Central Park South #510, New York, NY",40.769108,Condo,NY,1192,Upper West Side
New York,3210525952,3,3303.3708,2015,https://www.trulia.com/property/3210525952-60-E-86th-St-New-York-NY-10028,7350000,3,New York,-73.95839,10028,,E 86th St,"60 East 86th Street, New York, NY",40.780373,Condo,NY,2225,Upper East Side
New York,3205598918,2,2774.3142,1917,https://www.trulia.com/property/3205598918-404-Park-Ave-S-9C-New-York-NY-10016,4450000,2,New York,-73.98423,10016,,Park Ave S,"404 Park Avenue S #9C, New York, NY",40.74362,Condo,NY,1604,Kips Bay
New York,3210547853,4,2174.5454,1956,https://www.trulia.com/property/3210547853-40-E-78th-St-7HA-New-York-NY-10075,5980000,3,New York,-73.96258,10075,0,E 78th St,"40 East 78th Street #7HA, New York, NY",40.775234,Condo,NY,2750,Upper East Side
New York,3210525447,4,2882.5178,2015,https://www.trulia.com/property/3210525447-60-E-86th-St-New-York-NY-10028,9250000,4,New York,-73.95839,10028,,E 86th St,"60 East 86th Street, New York, NY",40.780373,Condo,NY,3209,Upper East Side
New York,3210524765,3,3235.955,2015,https://www.trulia.com/property/3210524765-60-E-86th-St-New-York-NY-10028,7200000,3,New York,-73.95839,10028,,E 86th St,"60 East 86th Street, New York, NY",40.780373,Condo,NY,2225,Upper East Side
